"Nombre","Fecha","Tipo","Horario","FormatoImagen","FormatoIdioma","Cine"
"Pattie y la furia de Poseidón",2025-03-17,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-17,"2D-Doblada","16:10","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-17,"2D-Doblada","18:10","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-18,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-18,"2D-Doblada","16:10","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-18,"2D-Doblada","18:10","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-19,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-19,"2D-Doblada","16:10","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-19,"2D-Doblada","18:10","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-13,"2D-Subtitulado","16:30","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-13,"2D-Subtitulado","22:00","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-13,"2D-Doblada","14:05","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-13,"2D-Doblada","19:30","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-14,"2D-Subtitulado","16:30","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-14,"2D-Subtitulado","22:00","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-14,"2D-Doblada","14:05","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-14,"2D-Doblada","19:30","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-15,"2D-Subtitulado","16:30","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-15,"2D-Subtitulado","22:00","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-15,"2D-Doblada","14:05","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-15,"2D-Doblada","19:30","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-16,"2D-Subtitulado","16:30","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-16,"2D-Subtitulado","22:00","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-16,"2D-Doblada","14:05","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-16,"2D-Doblada","19:30","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-17,"2D-Subtitulado","16:30","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-17,"2D-Subtitulado","22:00","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-17,"2D-Doblada","14:05","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-17,"2D-Doblada","19:30","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-18,"2D-Subtitulado","16:30","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-18,"2D-Subtitulado","22:00","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-18,"2D-Doblada","14:05","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-18,"2D-Doblada","19:30","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-19,"2D-Subtitulado","16:30","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-19,"2D-Subtitulado","22:00","2D","Subtitulado","Showcase"
"Novocaine: sin dolor",2025-03-19,"2D-Doblada","14:05","2D","Doblada","Showcase"
"Novocaine: sin dolor",2025-03-19,"2D-Doblada","19:30","2D","Doblada","Showcase"
"Presencia",2025-03-13,"2D-Subtitulado","20:25","2D","Subtitulado","Showcase"
"Presencia",2025-03-13,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Presencia",2025-03-14,"2D-Subtitulado","20:25","2D","Subtitulado","Showcase"
"Presencia",2025-03-14,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Presencia",2025-03-15,"2D-Subtitulado","20:25","2D","Subtitulado","Showcase"
"Presencia",2025-03-15,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Presencia",2025-03-16,"2D-Subtitulado","20:25","2D","Subtitulado","Showcase"
"Presencia",2025-03-16,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Presencia",2025-03-17,"2D-Subtitulado","20:25","2D","Subtitulado","Showcase"
"Presencia",2025-03-17,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Presencia",2025-03-18,"2D-Subtitulado","20:25","2D","Subtitulado","Showcase"
"Presencia",2025-03-18,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Presencia",2025-03-19,"2D-Subtitulado","20:25","2D","Subtitulado","Showcase"
"Presencia",2025-03-19,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-13,"2D-Subtitulado","22:30","2D","Subtitulado","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-13,"2D-Doblada","16:00","2D","Doblada","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-14,"2D-Subtitulado","22:30","2D","Subtitulado","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-14,"2D-Doblada","16:00","2D","Doblada","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-15,"2D-Subtitulado","22:30","2D","Subtitulado","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-15,"2D-Doblada","16:00","2D","Doblada","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-16,"2D-Subtitulado","22:30","2D","Subtitulado","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-16,"2D-Doblada","16:00","2D","Doblada","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-17,"2D-Subtitulado","22:30","2D","Subtitulado","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-17,"2D-Doblada","16:00","2D","Doblada","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-18,"2D-Subtitulado","22:30","2D","Subtitulado","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-18,"2D-Doblada","16:00","2D","Doblada","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-19,"2D-Subtitulado","22:30","2D","Subtitulado","Showcase"
"Peter Pan: pesadilla en la Tierra de Nunca Jamás",2025-03-19,"2D-Doblada","16:00","2D","Doblada","Showcase"
"ZEROBASEONE THE FIRST TOUR [TIMELESS WORLD] En Cines",2025-03-15,"2D-Subtitulado","14:30","2D","Subtitulado","Showcase"
"Imagine Dragons: Live From The Hollywood Bowl",2025-03-26,"2D-Subtitulado","19:50","2D","Subtitulado","Showcase"
"Imagine Dragons: Live From The Hollywood Bowl",2025-03-29,"2D-Subtitulado","21:50","2D","Subtitulado","Showcase"
"The chosen: la última cena",2025-04-10,"2D-Subtitulado","17:00","2D","Subtitulado","Showcase"
"The chosen: la última cena",2025-04-11,"2D-Subtitulado","17:00","2D","Subtitulado","Showcase"
"The chosen: la última cena",2025-04-12,"2D-Subtitulado","17:00","2D","Subtitulado","Showcase"
"The chosen: la última cena",2025-04-13,"2D-Subtitulado","17:00","2D","Subtitulado","Showcase"
"Pink Floyd at Pompeii – MCMLXXII",2025-04-24,"2D-Subtitulado","20:00","2D","Subtitulado","Showcase"
"Pink Floyd at Pompeii – MCMLXXII",2025-04-27,"2D-Subtitulado","17:00","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-08,"2D-Subtitulado","16:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-08,"2D-Subtitulado","19:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-08,"2D-Subtitulado","22:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-08,"2D-Doblada","13:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-08,"2D-Doblada","16:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-08,"2D-Doblada","19:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-08,"2D-Doblada","22:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-09,"2D-Subtitulado","16:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-09,"2D-Subtitulado","19:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-09,"2D-Subtitulado","22:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-09,"2D-Doblada","13:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-09,"2D-Doblada","16:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-09,"2D-Doblada","19:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-09,"2D-Doblada","22:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-10,"2D-Subtitulado","16:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-10,"2D-Subtitulado","19:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-10,"2D-Subtitulado","22:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-10,"2D-Doblada","16:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-10,"2D-Doblada","19:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-10,"2D-Doblada","22:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-11,"2D-Subtitulado","16:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-11,"2D-Subtitulado","19:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-11,"2D-Subtitulado","22:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-11,"2D-Doblada","16:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-11,"2D-Doblada","19:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-11,"2D-Doblada","22:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-12,"2D-Subtitulado","16:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-12,"2D-Subtitulado","19:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-12,"2D-Subtitulado","22:20","2D","Subtitulado","Showcase"
"Mickey 17",2025-03-12,"2D-Doblada","16:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-12,"2D-Doblada","19:00","2D","Doblada","Showcase"
"Mickey 17",2025-03-12,"2D-Doblada","22:00","2D","Doblada","Showcase"
"Gundam GQuuuuuuX, El Inicio",2025-03-08,"2D-Subtitulado","18:20","2D","Subtitulado","Showcase"
"Gundam GQuuuuuuX, El Inicio",2025-03-09,"2D-Subtitulado","18:20","2D","Subtitulado","Showcase"
"Red Velvet Happiness Diary: My Dear ReVe1uv En Cines",2025-03-08,"2D-Subtitulado","14:15","2D","Subtitulado","Showcase"
"Yo antes de ti",2025-03-09,"2D-Subtitulado","14:15","2D","Subtitulado","Showcase"
"1978",2025-03-08,"2D-Castellano","20:20","2D","Castellano","Showcase"
"1978",2025-03-08,"2D-Castellano","22:20","2D","Castellano","Showcase"
"1978",2025-03-09,"2D-Castellano","20:20","2D","Castellano","Showcase"
"1978",2025-03-09,"2D-Castellano","22:20","2D","Castellano","Showcase"
"1978",2025-03-10,"2D-Castellano","18:20","2D","Castellano","Showcase"
"1978",2025-03-10,"2D-Castellano","20:20","2D","Castellano","Showcase"
"1978",2025-03-10,"2D-Castellano","22:20","2D","Castellano","Showcase"
"1978",2025-03-11,"2D-Castellano","18:20","2D","Castellano","Showcase"
"1978",2025-03-11,"2D-Castellano","20:20","2D","Castellano","Showcase"
"1978",2025-03-11,"2D-Castellano","22:20","2D","Castellano","Showcase"
"1978",2025-03-12,"2D-Castellano","18:20","2D","Castellano","Showcase"
"1978",2025-03-12,"2D-Castellano","20:20","2D","Castellano","Showcase"
"1978",2025-03-12,"2D-Castellano","22:20","2D","Castellano","Showcase"
"Bambi: una aventura en el bosque",2025-03-08,"2D-Doblada","14:15","2D","Doblada","Showcase"
"Bambi: una aventura en el bosque",2025-03-08,"2D-Doblada","16:15","2D","Doblada","Showcase"
"Bambi: una aventura en el bosque",2025-03-09,"2D-Doblada","14:15","2D","Doblada","Showcase"
"Bambi: una aventura en el bosque",2025-03-09,"2D-Doblada","16:15","2D","Doblada","Showcase"
"Bambi: una aventura en el bosque",2025-03-10,"2D-Doblada","14:15","2D","Doblada","Showcase"
"Bambi: una aventura en el bosque",2025-03-10,"2D-Doblada","16:15","2D","Doblada","Showcase"
"Bambi: una aventura en el bosque",2025-03-11,"2D-Doblada","14:15","2D","Doblada","Showcase"
"Bambi: una aventura en el bosque",2025-03-11,"2D-Doblada","16:15","2D","Doblada","Showcase"
"Bambi: una aventura en el bosque",2025-03-12,"2D-Doblada","14:15","2D","Doblada","Showcase"
"Bambi: una aventura en el bosque",2025-03-12,"2D-Doblada","16:15","2D","Doblada","Showcase"
"Attack on titan: el ataque final",2025-03-08,"2D-Subtitulado","19:20","2D","Subtitulado","Showcase"
"Attack on titan: el ataque final",2025-03-09,"2D-Subtitulado","19:20","2D","Subtitulado","Showcase"
"Attack on titan: el ataque final",2025-03-10,"2D-Subtitulado","19:20","2D","Subtitulado","Showcase"
"Attack on titan: el ataque final",2025-03-11,"2D-Subtitulado","19:20","2D","Subtitulado","Showcase"
"Attack on titan: el ataque final",2025-03-12,"2D-Subtitulado","19:20","2D","Subtitulado","Showcase"
"Los Pérez-Osos",2025-03-08,"2D-Doblada","12:05","2D","Doblada","Showcase"
"Los Pérez-Osos",2025-03-08,"2D-Doblada","14:10","2D","Doblada","Showcase"
"Los Pérez-Osos",2025-03-08,"2D-Doblada","17:00","2D","Doblada","Showcase"
"Los Pérez-Osos",2025-03-09,"2D-Doblada","12:05","2D","Doblada","Showcase"
"Los Pérez-Osos",2025-03-09,"2D-Doblada","14:10","2D","Doblada","Showcase"
"Los Pérez-Osos",2025-03-09,"2D-Doblada","17:00","2D","Doblada","Showcase"
"Los Pérez-Osos",2025-03-10,"2D-Doblada","14:10","2D","Doblada","Showcase"
"Los Pérez-Osos",2025-03-10,"2D-Doblada","17:00","2D","Doblada","Showcase"
"Los Pérez-Osos",2025-03-11,"2D-Doblada","14:10","2D","Doblada","Showcase"
"Los Pérez-Osos",2025-03-11,"2D-Doblada","17:00","2D","Doblada","Showcase"
"Los Pérez-Osos",2025-03-12,"2D-Doblada","14:10","2D","Doblada","Showcase"
"Los Pérez-Osos",2025-03-12,"2D-Doblada","17:00","2D","Doblada","Showcase"
"Septiembre 5",2025-03-08,"2D-Subtitulado","22:25","2D","Subtitulado","Showcase"
"Septiembre 5",2025-03-09,"2D-Subtitulado","22:25","2D","Subtitulado","Showcase"
"Septiembre 5",2025-03-10,"2D-Subtitulado","14:30","2D","Subtitulado","Showcase"
"Septiembre 5",2025-03-10,"2D-Subtitulado","22:25","2D","Subtitulado","Showcase"
"Septiembre 5",2025-03-11,"2D-Subtitulado","14:30","2D","Subtitulado","Showcase"
"Septiembre 5",2025-03-11,"2D-Subtitulado","22:25","2D","Subtitulado","Showcase"
"Septiembre 5",2025-03-12,"2D-Subtitulado","14:30","2D","Subtitulado","Showcase"
"Septiembre 5",2025-03-12,"2D-Subtitulado","22:25","2D","Subtitulado","Showcase"
"Better man: La historia de Robbie Williams",2025-03-08,"2D-Subtitulado","16:25","2D","Subtitulado","Showcase"
"Better man: La historia de Robbie Williams",2025-03-08,"2D-Subtitulado","21:45","2D","Subtitulado","Showcase"
"Better man: La historia de Robbie Williams",2025-03-09,"2D-Subtitulado","16:25","2D","Subtitulado","Showcase"
"Better man: La historia de Robbie Williams",2025-03-09,"2D-Subtitulado","21:45","2D","Subtitulado","Showcase"
"Better man: La historia de Robbie Williams",2025-03-10,"2D-Subtitulado","16:25","2D","Subtitulado","Showcase"
"Better man: La historia de Robbie Williams",2025-03-10,"2D-Subtitulado","21:45","2D","Subtitulado","Showcase"
"Better man: La historia de Robbie Williams",2025-03-11,"2D-Subtitulado","16:25","2D","Subtitulado","Showcase"
"Better man: La historia de Robbie Williams",2025-03-11,"2D-Subtitulado","21:45","2D","Subtitulado","Showcase"
"Better man: La historia de Robbie Williams",2025-03-12,"2D-Subtitulado","16:25","2D","Subtitulado","Showcase"
"Better man: La historia de Robbie Williams",2025-03-12,"2D-Subtitulado","21:45","2D","Subtitulado","Showcase"
"Flow",2025-03-08,"2D","14:00","2D","Español","Showcase"
"Flow",2025-03-08,"2D","16:00","2D","Español","Showcase"
"Flow",2025-03-08,"2D","18:05","2D","Español","Showcase"
"Flow",2025-03-08,"2D","20:10","2D","Español","Showcase"
"Flow",2025-03-09,"2D","14:00","2D","Español","Showcase"
"Flow",2025-03-09,"2D","16:00","2D","Español","Showcase"
"Flow",2025-03-09,"2D","18:05","2D","Español","Showcase"
"Flow",2025-03-09,"2D","20:10","2D","Español","Showcase"
"Flow",2025-03-10,"2D","14:00","2D","Español","Showcase"
"Flow",2025-03-10,"2D","16:00","2D","Español","Showcase"
"Flow",2025-03-10,"2D","18:05","2D","Español","Showcase"
"Flow",2025-03-10,"2D","20:10","2D","Español","Showcase"
"Flow",2025-03-11,"2D","14:00","2D","Español","Showcase"
"Flow",2025-03-11,"2D","16:00","2D","Español","Showcase"
"Flow",2025-03-11,"2D","18:05","2D","Español","Showcase"
"Flow",2025-03-11,"2D","20:10","2D","Español","Showcase"
"Flow",2025-03-12,"2D","14:00","2D","Español","Showcase"
"Flow",2025-03-12,"2D","16:00","2D","Español","Showcase"
"Flow",2025-03-12,"2D","18:05","2D","Español","Showcase"
"Flow",2025-03-12,"2D","20:10","2D","Español","Showcase"
"Flow",2025-03-13,"2D","18:25","2D","Español","Showcase"
"Flow",2025-03-13,"2D","20:30","2D","Español","Showcase"
"Flow",2025-03-14,"2D","18:25","2D","Español","Showcase"
"Flow",2025-03-14,"2D","20:30","2D","Español","Showcase"
"Flow",2025-03-15,"2D","18:25","2D","Español","Showcase"
"Flow",2025-03-15,"2D","20:30","2D","Español","Showcase"
"Flow",2025-03-16,"2D","18:25","2D","Español","Showcase"
"Flow",2025-03-16,"2D","20:30","2D","Español","Showcase"
"Flow",2025-03-17,"2D","18:25","2D","Español","Showcase"
"Flow",2025-03-17,"2D","20:30","2D","Español","Showcase"
"Flow",2025-03-18,"2D","18:25","2D","Español","Showcase"
"Flow",2025-03-18,"2D","20:30","2D","Español","Showcase"
"Flow",2025-03-19,"2D","18:25","2D","Español","Showcase"
"Flow",2025-03-19,"2D","20:30","2D","Español","Showcase"
"Aún estoy aquí",2025-03-08,"2D-Subtitulado","16:35","2D","Subtitulado","Showcase"
"Aún estoy aquí",2025-03-08,"2D-Subtitulado","19:05","2D","Subtitulado","Showcase"
"Aún estoy aquí",2025-03-09,"2D-Subtitulado","16:35","2D","Subtitulado","Showcase"
"Aún estoy aquí",2025-03-09,"2D-Subtitulado","19:05","2D","Subtitulado","Showcase"
"Aún estoy aquí",2025-03-10,"2D-Subtitulado","16:35","2D","Subtitulado","Showcase"
"Aún estoy aquí",2025-03-10,"2D-Subtitulado","19:05","2D","Subtitulado","Showcase"
"Aún estoy aquí",2025-03-11,"2D-Subtitulado","16:35","2D","Subtitulado","Showcase"
"Aún estoy aquí",2025-03-11,"2D-Subtitulado","19:05","2D","Subtitulado","Showcase"
"Aún estoy aquí",2025-03-12,"2D-Subtitulado","16:35","2D","Subtitulado","Showcase"
"Aún estoy aquí",2025-03-12,"2D-Subtitulado","19:05","2D","Subtitulado","Showcase"
"El mono",2025-03-08,"2D-Subtitulado","22:40","2D","Subtitulado","Showcase"
"El mono",2025-03-08,"2D-Doblada","12:35","2D","Doblada","Showcase"
"El mono",2025-03-08,"2D-Doblada","14:50","2D","Doblada","Showcase"
"El mono",2025-03-08,"2D-Doblada","17:10","2D","Doblada","Showcase"
"El mono",2025-03-08,"2D-Doblada","18:55","2D","Doblada","Showcase"
"El mono",2025-03-09,"2D-Subtitulado","22:40","2D","Subtitulado","Showcase"
"El mono",2025-03-09,"2D-Doblada","12:35","2D","Doblada","Showcase"
"El mono",2025-03-09,"2D-Doblada","14:50","2D","Doblada","Showcase"
"El mono",2025-03-09,"2D-Doblada","17:10","2D","Doblada","Showcase"
"El mono",2025-03-09,"2D-Doblada","18:55","2D","Doblada","Showcase"
"El mono",2025-03-10,"2D-Subtitulado","22:40","2D","Subtitulado","Showcase"
"El mono",2025-03-10,"2D-Doblada","14:50","2D","Doblada","Showcase"
"El mono",2025-03-10,"2D-Doblada","17:10","2D","Doblada","Showcase"
"El mono",2025-03-10,"2D-Doblada","18:55","2D","Doblada","Showcase"
"El mono",2025-03-11,"2D-Subtitulado","22:40","2D","Subtitulado","Showcase"
"El mono",2025-03-11,"2D-Doblada","14:50","2D","Doblada","Showcase"
"El mono",2025-03-11,"2D-Doblada","17:10","2D","Doblada","Showcase"
"El mono",2025-03-11,"2D-Doblada","18:55","2D","Doblada","Showcase"
"El mono",2025-03-12,"2D-Subtitulado","22:40","2D","Subtitulado","Showcase"
"El mono",2025-03-12,"2D-Doblada","14:50","2D","Doblada","Showcase"
"El mono",2025-03-12,"2D-Doblada","17:10","2D","Doblada","Showcase"
"El mono",2025-03-12,"2D-Doblada","18:55","2D","Doblada","Showcase"
"Hans Zimmer & Friends: Diamond in the desert",2025-03-20,"2D-Subtitulado","19:15","2D","Subtitulado","Showcase"
"Hans Zimmer & Friends: Diamond in the desert",2025-03-23,"2D-Subtitulado","14:00","2D","Subtitulado","Showcase"
"Implacable",2025-03-08,"2D-Subtitulado","22:35","2D","Subtitulado","Showcase"
"Implacable",2025-03-08,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Implacable",2025-03-09,"2D-Subtitulado","22:35","2D","Subtitulado","Showcase"
"Implacable",2025-03-09,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Implacable",2025-03-10,"2D-Subtitulado","22:35","2D","Subtitulado","Showcase"
"Implacable",2025-03-10,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Implacable",2025-03-11,"2D-Subtitulado","22:35","2D","Subtitulado","Showcase"
"Implacable",2025-03-11,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Implacable",2025-03-12,"2D-Subtitulado","22:35","2D","Subtitulado","Showcase"
"Implacable",2025-03-12,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Bridget Jones: loca por él",2025-03-08,"2D-Subtitulado","19:35","2D","Subtitulado","Showcase"
"Bridget Jones: loca por él",2025-03-08,"2D-Subtitulado","22:05","2D","Subtitulado","Showcase"
"Bridget Jones: loca por él",2025-03-09,"2D-Subtitulado","19:35","2D","Subtitulado","Showcase"
"Bridget Jones: loca por él",2025-03-09,"2D-Subtitulado","22:05","2D","Subtitulado","Showcase"
"Bridget Jones: loca por él",2025-03-10,"2D-Subtitulado","19:35","2D","Subtitulado","Showcase"
"Bridget Jones: loca por él",2025-03-10,"2D-Subtitulado","22:05","2D","Subtitulado","Showcase"
"Bridget Jones: loca por él",2025-03-11,"2D-Subtitulado","19:35","2D","Subtitulado","Showcase"
"Bridget Jones: loca por él",2025-03-11,"2D-Subtitulado","22:05","2D","Subtitulado","Showcase"
"Bridget Jones: loca por él",2025-03-12,"2D-Subtitulado","19:35","2D","Subtitulado","Showcase"
"Bridget Jones: loca por él",2025-03-12,"2D-Subtitulado","22:05","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"2D-Subtitulado","12:00","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"2D-Subtitulado","14:30","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"2D-Subtitulado","17:05","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"2D-Subtitulado","19:45","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"2D-Subtitulado","22:30","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"2D-Doblada","16:30","2D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"2D-Doblada","19:10","2D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"2D-Doblada","21:50","2D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"3D-Doblada","14:15","3D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"3D-Doblada","16:45","3D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"3D-Doblada","19:25","3D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-08,"3D-Doblada","22:10","3D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"2D-Subtitulado","12:00","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"2D-Subtitulado","14:30","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"2D-Subtitulado","17:05","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"2D-Subtitulado","19:45","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"2D-Subtitulado","22:30","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"2D-Doblada","16:30","2D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"2D-Doblada","19:10","2D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"2D-Doblada","21:50","2D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"3D-Doblada","14:15","3D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"3D-Doblada","16:45","3D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"3D-Doblada","19:25","3D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-09,"3D-Doblada","22:10","3D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-10,"2D-Subtitulado","14:30","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-10,"2D-Subtitulado","17:05","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-10,"2D-Subtitulado","19:45","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-10,"2D-Subtitulado","22:30","2D","Subtitulado","Showcase"
"Capitán América: Un nuevo mundo",2025-03-10,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-10,"2D-Doblada","16:30","2D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-10,"2D-Doblada","19:10","2D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-10,"2D-Doblada","21:50","2D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-10,"3D-Doblada","14:15","3D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-10,"3D-Doblada","16:45","3D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-10,"3D-Doblada","19:25","3D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-10,"3D-Doblada","22:10","3D","Doblada","Showcase"
"Capitán América: Un nuevo mundo",2025-03-11,"2D-Subtitulado","14:30","2D","Subtitulado","Showcase"
