Fecha,Horario,FormatoImagen,FormatoIdioma,Cine,Nombre
2025-05-07,22:30,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,23:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,14:00,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,16:50,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,19:40,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,22:30,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,14:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,15:50,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,17:20,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,18:40,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,20:10,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,21:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,21:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,23:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,14:00,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,15:20,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,16:20,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,16:50,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,18:10,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,19:10,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,19:40,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,22:30,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,22:00,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,14:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,17:20,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,20:10,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,23:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,14:00,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,16:50,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,19:40,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,19:50,2D,Subtitulado,Showcase,BJÖRK CORNUCOPIA
2025-05-07,22:30,3D,Castellano,Las Tipas,Thunderbolts*
